Entity,Code,Year,Wind (TWh growth - equivalent)
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0
South Africa,ZAF,2003,0.017400749
South Africa,ZAF,2004,0.017178975
South Africa,ZAF,2005,-0.00021889061
South Africa,ZAF,2006,-0.00021611154
South Africa,ZAF,2007,-0.0002133362
South Africa,ZAF,2008,0.025079727
South Africa,ZAF,2009,0.024770278
South Africa,ZAF,2010,0.010588326
South Africa,ZAF,2011,0.0077005625
South Africa,ZAF,2012,-0.00061861426
South Africa,ZAF,2013,-0.0006111115
South Africa,ZAF,2014,2.7870576
South Africa,ZAF,2015,5.3822193
South Africa,ZAF,2016,2.9975338
South Africa,ZAF,2017,7.4199286
South Africa,ZAF,2018,-1.728468
South Africa,ZAF,2019,0.5226574
South Africa,ZAF,2020,-0.64463043
South Africa,ZAF,2021,5.802349
South Africa,ZAF,2022,2.6497192
South America,,1972,0
South America,,1973,0
South America,,1974,0
South America,,1975,0
South America,,1976,0
South America,,1977,0
South America,,1978,0
South America,,1979,0
South America,,1980,0
South America,,1981,0
South America,,1982,0
South America,,1983,0
South America,,1984,0
South America,,1985,0
South America,,1986,0
South America,,1987,0
South America,,1988,0
South America,,1989,0
South America,,1990,0
South America,,1991,0
South America,,1992,0
South America,,1993,0
South America,,1994,0
South America,,1995,0
South America,,1996,0.03553704
South America,,1997,0.021213427
South America,,1998,0.055736303
South America,,1999,-0.0019516647
South America,,2000,0.0006079003
South America,,2001,0.16350947
South America,,2002,0.14458981
South America,,2003,0.010505348
South America,,2004,0.1254443
South America,,2005,0.084288895
South America,,2006,0.43850017
South America,,2007,1.1629269
South America,,2008,1.5059876
South America,,2009,0.33961606
South America,,2010,3.2567754
South America,,2011,1.5735927
South America,,2012,7.551199
South America,,2013,5.141018
South America,,2014,20.483242
South America,,2015,31.300034
South America,,2016,35.889214
South America,,2017,28.300766
South America,,2018,20.897842
South America,,2019,32.811783
South America,,2020,17.579422
South America,,2021,52.61902
South America,,2022,31.750244
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0
South Korea,KOR,1992,0
South Korea,KOR,1993,0.002957
South Korea,KOR,1994,0
South Korea,KOR,1995,-0.002957
South Korea,KOR,1996,0
South Korea,KOR,1997,0.002957
South Korea,KOR,1998,0.002956972
South Korea,KOR,1999,0.01135189
South Korea,KOR,2000,0.032071635
South Korea,KOR,2001,-0.012350831
South Korea,KOR,2002,0.006448608
South Korea,KOR,2003,0.02867639
South Korea,KOR,2004,0.06459972
South Korea,KOR,2005,0.23521167
South Korea,KOR,2006,0.30787554
South Korea,KOR,2007,0.38237166
South Korea,KOR,2008,0.1631105
South Korea,KOR,2009,0.68871284
South Korea,KOR,2010,0.35352564
South Korea,KOR,2011,0.11289406
South Korea,KOR,2012,0.12235212
South Korea,KOR,2013,0.6265905
South Korea,KOR,2014,-0.025811195
South Korea,KOR,2015,0.51174736
South Korea,KOR,2016,0.8907347
South Korea,KOR,2017,1.2666111
South Korea,KOR,2018,0.74901104
South Korea,KOR,2019,0.5407734
South Korea,KOR,2020,1.2102532
South Korea,KOR,2021,0.048401833
South Korea,KOR,2022,0.43394375
South and Central America (EI),,1972,0
South and Central America (EI),,1973,0
South and Central America (EI),,1974,0
South and Central America (EI),,1975,0
South and Central America (EI),,1976,0
South and Central America (EI),,1977,0
South and Central America (EI),,1978,0
South and Central America (EI),,1979,0
South and Central America (EI),,1980,0
South and Central America (EI),,1981,0
South and Central America (EI),,1982,0
South and Central America (EI),,1983,0
South and Central America (EI),,1984,0
South and Central America (EI),,1985,0
South and Central America (EI),,1986,0
South and Central America (EI),,1987,0
South and Central America (EI),,1988,0
South and Central America (EI),,1989,0
South and Central America (EI),,1990,0
South and Central America (EI),,1991,0
South and Central America (EI),,1992,0
South and Central America (EI),,1993,0.005077666
South and Central America (EI),,1994,0.017921139
South and Central America (EI),,1995,0
South and Central America (EI),,1996,0.10111786
South and Central America (EI),,1997,0.18023443
South and Central America (EI),,1998,0.024975836
South and Central America (EI),,1999,0.109703064
South and Central America (EI),,2000,0.30647224
South and Central America (EI),,2001,0.19750273
South and Central America (EI),,2002,0.39635253
South and Central America (EI),,2003,-0.054318428
South and Central America (EI),,2004,0.28089368
South and Central America (EI),,2005,-0.041733146
South and Central America (EI),,2006,0.6775452
South and Central America (EI),,2007,1.0824251
South and Central America (EI),,2008,1.4098465
South and Central America (EI),,2009,1.1090379
South and Central America (EI),,2010,3.7687802
South and Central America (EI),,2011,2.3580647
South and Central America (EI),,2012,9.093788
South and Central America (EI),,2013,6.7818623
South and Central America (EI),,2014,22.658173
South and Central America (EI),,2015,34.30854
South and Central America (EI),,2016,36.248352
South and Central America (EI),,2017,28.428085
South and Central America (EI),,2018,24.492554
South and Central America (EI),,2019,33.75078
South and Central America (EI),,2020,16.358505
South and Central America (EI),,2021,53.913055
South and Central America (EI),,2022,30.61493
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.03844083
Spain,ESP,1990,0.0029569454
Spain,ESP,1991,0.0029569454
Spain,ESP,1992,0.26021528
Spain,ESP,1993,0.038440824
Spain,ESP,1994,0.17446223
Spain,ESP,1995,0.2809139
Spain,ESP,1996,0.2779572
Spain,ESP,1997,1.117742
Spain,ESP,1998,1.8037632
Spain,ESP,1999,4.116129
Spain,ESP,2000,5.8637094
Spain,ESP,2001,5.8788204
Spain,ESP,2002,7.4112434
Spain,ESP,2003,7.7512455
Spain,ESP,2004,10.222939
Spain,ESP,2005,15.393711
Spain,ESP,2006,5.6537437
Spain,ESP,2007,11.662468
Spain,ESP,2008,14.628319
Spain,ESP,2009,13.227028
Spain,ESP,2010,15.4338455
Spain,ESP,2011,-4.1830597
Spain,ESP,2012,18.591042
Spain,ESP,2013,16.339691
Spain,ESP,2014,-11.080414
Spain,ESP,2015,-8.077454
Spain,ESP,2016,-1.8862457
Spain,ESP,2017,-0.20339966
Spain,ESP,2018,3.9157257
Spain,ESP,2019,5.284378
Spain,ESP,2020,8.296097
Spain,ESP,2021,14.156174
Spain,ESP,2022,1.0823517
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0
Sri Lanka,LKA,1977,0
Sri Lanka,LKA,1978,0
Sri Lanka,LKA,1979,0
Sri Lanka,LKA,1980,0
Sri Lanka,LKA,1981,0
Sri Lanka,LKA,1982,0
Sri Lanka,LKA,1983,0
Sri Lanka,LKA,1984,0
Sri Lanka,LKA,1985,0
Sri Lanka,LKA,1986,0
Sri Lanka,LKA,1987,0
Sri Lanka,LKA,1988,0
Sri Lanka,LKA,1989,0
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0
Sri Lanka,LKA,1992,0
Sri Lanka,LKA,1993,0
Sri Lanka,LKA,1994,0
Sri Lanka,LKA,1995,0
Sri Lanka,LKA,1996,0
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0
Sri Lanka,LKA,1999,0.010349472
Sri Lanka,LKA,2000,-0.00029572193
Sri Lanka,LKA,2001,0.0002285
Sri Lanka,LKA,2002,0.00024233293
Sri Lanka,LKA,2003,-0.00064750016
Sri Lanka,LKA,2004,-0.0020800554
Sri Lanka,LKA,2005,-0.00090838876
Sri Lanka,LKA,2006,-0.00032786094
Sri Lanka,LKA,2007,-0.00004100008
Sri Lanka,LKA,2008,0.0025897222
Sri Lanka,LKA,2009,0.00066902675
Sri Lanka,LKA,2010,0.13777535
Sri Lanka,LKA,2011,0.10519527
Sri Lanka,LKA,2012,0.14978835
Sri Lanka,LKA,2013,0.23679581
Sri Lanka,LKA,2014,0.09877056
Sri Lanka,LKA,2015,0.18615109
Sri Lanka,LKA,2016,-0.0010249615
Sri Lanka,LKA,2017,0.052957714
Sri Lanka,LKA,2018,-0.1128605
Sri Lanka,LKA,2019,0.054518342
Sri Lanka,LKA,2020,0.0018808246
Sri Lanka,LKA,2021,0.36682034
Sri Lanka,LKA,2022,-0.00469172
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0.008870971
Sweden,SWE,1984,0.005913972
Sweden,SWE,1985,0.0029569995
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,-0.0029569995
Sweden,SWE,1989,0
Sweden,SWE,1990,0.0029569995
Sweden,SWE,1991,0.020698888
Sweden,SWE,1992,0.053225838
Sweden,SWE,1993,0.062096655
Sweden,SWE,1994,0.06801084
Sweden,SWE,1995,0.08870974
Sweden,SWE,1996,0.1153225
Sweden,SWE,1997,0.1744625
Sweden,SWE,1998,0.3104838
Sweden,SWE,1999,0.1478495
Sweden,SWE,2000,0.2927419
Sweden,SWE,2001,0.06466973
Sweden,SWE,2002,0.35863745
Sweden,SWE,2003,0.19453287
Sweden,SWE,2004,0.48022008
Sweden,SWE,2005,0.24031758
Sweden,SWE,2006,0.12221503
Sweden,SWE,2007,1.2363791
Sweden,SWE,2008,1.5734072
Sweden,SWE,2009,1.3332777
Sweden,SWE,2010,2.7221327
Sweden,SWE,2011,7.17885
Sweden,SWE,2012,2.7904682
Sweden,SWE,2013,7.177719
Sweden,SWE,2014,3.610096
Sweden,SWE,2015,13.522413
Sweden,SWE,2016,-2.5177155
Sweden,SWE,2017,5.422962
Sweden,SWE,2018,-2.8986053
Sweden,SWE,2019,8.351723
Sweden,SWE,2020,19.976765
Sweden,SWE,2021,-1.3580322
Sweden,SWE,2022,14.11396
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.002957
Switzerland,CHE,1997,0.002956972
Switzerland,CHE,1998,0.0029569995
Switzerland,CHE,1999,0
Switzerland,CHE,2000,0
Switzerland,CHE,2001,0.0028801663
Switzerland,CHE,2002,0.002843028
Switzerland,CHE,2003,-0.00009355508
Switzerland,CHE,2004,0.0027893055
Switzerland,CHE,2005,0.0056173895
Switzerland,CHE,2006,0.019773804
Switzerland,CHE,2007,0.0025608353
Switzerland,CHE,2008,0.008149166
Switzerland,CHE,2009,0.010841388
Switzerland,CHE,2010,0.03846389
Switzerland,CHE,2011,0.09040944
Switzerland,CHE,2012,0.04818444
Switzerland,CHE,2013,0.0039972216
Switzerland,CHE,2014,0.028331384
Switzerland,CHE,2015,0.022608042
Switzerland,CHE,2016,-0.004429698
Switzerland,CHE,2017,0.062154442
Switzerland,CHE,2018,-0.03117305
Switzerland,CHE,2019,0.06207332
Switzerland,CHE,2020,-0.004040003
Switzerland,CHE,2021,0.0012227893
Switzerland,CHE,2022,0.014779687
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.004089111
Taiwan,TWN,2001,0.031836443
Taiwan,TWN,2002,0.010424446
Taiwan,TWN,2003,0.022561673
Taiwan,TWN,2004,0.0038580522
Taiwan,TWN,2005,0.1886611
Taiwan,TWN,2006,0.52411366
Taiwan,TWN,2007,0.45729238
Taiwan,TWN,2008,0.4102223
Taiwan,TWN,2009,0.5437871
Taiwan,TWN,2010,0.65183496
Taiwan,TWN,2011,1.269098
Taiwan,TWN,2012,-0.24214005
Taiwan,TWN,2013,0.5940664
Taiwan,TWN,2014,-0.40474653
Taiwan,TWN,2015,0.042458534
Taiwan,TWN,2016,-0.20670104
Taiwan,TWN,2017,0.6832459
Taiwan,TWN,2018,-0.06721926
Taiwan,TWN,2019,0.47112703
Taiwan,TWN,2020,1.0758948
Taiwan,TWN,2021,-0.2844739
Taiwan,TWN,2022,3.4576359
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.0003727472
Thailand,THA,2007,0.00074133615
Thailand,THA,2008,0.00024036376
Thailand,THA,2009,0.001438275
Thailand,THA,2010,0.008098638
Thailand,THA,2011,0.0029019164
Thailand,THA,2012,0.03331033
Thailand,THA,2013,0.9103466
Thailand,THA,2014,0.11535257
Thailand,THA,2015,-0.18950784
Thailand,THA,2016,0.14201033
Thailand,THA,2017,1.9260657
Thailand,THA,2018,1.3902676
Thailand,THA,2019,5.3323803
Thailand,THA,2020,-1.2173681
Thailand,THA,2021,0.7854519
Thailand,THA,2022,-0.32515812
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0.00007271028
Trinidad and Tobago,TTO,2016,-4.3028558e-7
Trinidad and Tobago,TTO,2017,-4.2527245e-7
Trinidad and Tobago,TTO,2018,-4.2000465e-7
Trinidad and Tobago,TTO,2019,-2.6333146e-7
Trinidad and Tobago,TTO,2020,-2.6166526e-7
Trinidad and Tobago,TTO,2021,-4.5250636e-7
Trinidad and Tobago,TTO,2022,-2.569359e-7
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.016263444
Turkey,TUR,1999,0.04435489
Turkey,TUR,2000,0.038145
Turkey,TUR,2001,0.08455472
Turkey,TUR,2002,-0.043213874
Turkey,TUR,2003,0.037963316
Turkey,TUR,2004,-0.011796102
Turkey,TUR,2005,0.00266999
Turkey,TUR,2006,0.20238388
Turkey,TUR,2007,0.6214525
Turkey,TUR,2008,1.3859365
Turkey,TUR,2009,1.7974236
Turkey,TUR,2010,3.918643
Turkey,TUR,2011,4.9368277
Turkey,TUR,2012,3.038189
Turkey,TUR,2013,4.5274105
Turkey,TUR,2014,2.4844418
Turkey,TUR,2015,8.29813
Turkey,TUR,2016,10.16008
Turkey,TUR,2017,6.1073456
Turkey,TUR,2018,5.1329346
Turkey,TUR,2019,4.5013847
Turkey,TUR,2020,7.924507
Turkey,TUR,2021,17.053658
Turkey,TUR,2022,9.356415
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Turkmenistan,TKM,2020,0
Turkmenistan,TKM,2021,0
Turkmenistan,TKM,2022,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.008870971
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0.008870971
Ukraine,UKR,2001,0.02926278
Ukraine,UKR,2002,0.017209724
Ukraine,UKR,2003,0.025689445
Ukraine,UKR,2004,0.0051905513
Ukraine,UKR,2005,0.013715275
Ukraine,UKR,2006,-0.009220548
Ukraine,UKR,2007,0.027653888
Ukraine,UKR,2008,-0.0007905662
Ukraine,UKR,2009,-0.006365828
Ukraine,UKR,2010,0.018692218
Ukraine,UKR,2011,0.10812056
Ukraine,UKR,2012,0.5433264
Ukraine,UKR,2013,0.9502258
Ukraine,UKR,2014,1.3213708
Ukraine,UKR,2015,-0.14156318
Ukraine,UKR,2016,-0.36690116
Ukraine,UKR,2017,0.0637548
Ukraine,UKR,2018,0.52706933
Ukraine,UKR,2019,2.1810088
Ukraine,UKR,2020,3.247805
Ukraine,UKR,2021,1.6409893
Ukraine,UKR,2022,-6.397709
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0.004058139
United Arab Emirates,ARE,2014,0.0040095556
United Arab Emirates,ARE,2015,-0.0040578614
United Arab Emirates,ARE,2016,-0.004009833
United Arab Emirates,ARE,2017,0
United Arab Emirates,ARE,2018,0
United Arab Emirates,ARE,2019,0
United Arab Emirates,ARE,2020,0
United Arab Emirates,ARE,2021,0.000117750555
United Arab Emirates,ARE,2022,-4.2944157e-7
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.026612887
United Kingdom,GBR,1990,0
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0.07096767
United Kingdom,GBR,1993,0.5440861
United Kingdom,GBR,1994,0.3755375
United Kingdom,GBR,1995,0.14193559
United Kingdom,GBR,1996,0.28387105
United Kingdom,GBR,1997,0.52930117
United Kingdom,GBR,1998,0.6209676
United Kingdom,GBR,1999,-0.07983875
United Kingdom,GBR,2000,0.28387094
United Kingdom,GBR,2001,0.037653446
United Kingdom,GBR,2002,0.8398473
United Kingdom,GBR,2003,0.060547113
United Kingdom,GBR,2004,1.8521633
United Kingdom,GBR,2005,2.7507367
United Kingdom,GBR,2006,3.7148743
United Kingdom,GBR,2007,2.8592224
United Kingdom,GBR,2008,5.0313215
United Kingdom,GBR,2009,5.975403
United Kingdom,GBR,2010,2.6295357
United Kingdom,GBR,2011,15.4876995
United Kingdom,GBR,2012,10.383205
United Kingdom,GBR,2013,22.974583
United Kingdom,GBR,2014,9.186615
United Kingdom,GBR,2015,21.877983
United Kingdom,GBR,2016,-8.981529
United Kingdom,GBR,2017,32.63234
United Kingdom,GBR,2018,18.4525
United Kingdom,GBR,2019,17.704987
United Kingdom,GBR,2020,30.319595
United Kingdom,GBR,2021,-29.38684
United Kingdom,GBR,2022,39.793396
United States,USA,1984,0.011415751
United States,USA,1985,-0.0021744184
United States,USA,1986,-0.0046983324
United States,USA,1987,-0.0019354718
United States,USA,1988,-0.00797492
United States,USA,1989,6.30577
United States,USA,1990,2.0207796
United States,USA,1991,0.48491955
United States,USA,1992,-0.18945026
United States,USA,1993,0.35335732
United States,USA,1994,1.3180466
United States,USA,1995,-0.84485054
United States,USA,1996,0.20853043
United States,USA,1997,0.16118813
United States,USA,1998,-0.78356934
United States,USA,1999,4.367689
United States,USA,2000,3.3012638
United States,USA,2001,3.286501
United States,USA,2002,10.534929
United States,USA,2003,2.24506
United States,USA,2004,8.396259
United States,USA,2005,10.345081
United States,USA,2006,24.90696
United States,USA,2007,21.97422
United States,USA,2008,58.749687
United States,USA,2009,51.281982
United States,USA,2010,56.941483
United States,USA,2011,69.50601
United States,USA,2012,55.14978
United States,USA,2013,72.029724
United States,USA,2014,35.03891
United States,USA,2015,21.694794
United States,USA,2016,95.018005
United States,USA,2017,69.80371
